iter	RMSE
218	0.1135349189
219	0.1135253133
220	0.1134137131
221	0.1131821401
222	0.1128682276
223	0.1126683135
224	0.112569589
225	0.1125423497
226	0.1123606779
227	0.1123143789
228	0.111903053
229	0.1117046577
230	0.1113237421
231	0.1112397045
232	0.1109921978
233	0.110924998
234	0.110907255
235	0.1108448212
236	0.1104133479
237	0.1102573328
238	0.1101662429
239	0.1100931502
240	0.1100848539
241	0.1097259333
242	0.1096480036
243	0.1095744935
244	0.1094737593
245	0.1091582573
246	0.1090088117
247	0.1089570178
248	0.1086771613
249	0.1085325672
250	0.1084945132
251	0.1083517829
252	0.1081181844
253	0.1080470872
254	0.1079008024
255	0.107793377
256	0.1076221981
257	0.1075707526
258	0.1074232669
259	0.1073343917
260	0.107080607
261	0.1069195096
262	0.106866581
263	0.106816358
264	0.106748973
265	0.1066489541
266	0.1065601603
267	0.1063508824
268	0.1062005674
269	0.1061265888
270	0.1057079867
271	0.1055871816
272	0.1054576295
273	0.1054161058
274	0.1053665774
275	0.1052416466
276	0.1052201128
277	0.1050163213
278	0.1049826734
279	0.1048928485
280	0.1048167079
281	0.1047858253
282	0.1046883403
283	0.1044952631
284	0.104436204
285	0.1041858067
286	0.1041231334
287	0.1040739957
288	0.1040133355
289	0.1038978173
290	0.1038072263
291	0.1037957775
292	0.1036624985
293	0.1035858252
294	0.1034876905
295	0.1032109668
296	0.1029755246
297	0.1027723713
298	0.1025689037
299	0.1024026412
300	0.1022937666
301	0.102270785
302	0.1021873293
303	0.1019908144
304	0.1018559939
305	0.1016482733
306	0.1013427294
307	0.1012814242
308	0.1011958821
309	0.101162602
310	0.1010919908
311	0.1009668691
312	0.1008364876
313	0.1006856141
314	0.1006443173
315	0.1004876878
316	0.1003479931
317	0.1002887234
318	0.0999290348
319	0.09985711643
320	0.09971404067
321	0.09956834665
322	0.09946087657
323	0.09944729846
324	0.09942572867
325	0.0992682477
326	0.09926197673
327	0.09922167412
328	0.09919898533
329	0.09910742172
330	0.09906751148
331	0.09902643584
332	0.0988128778
333	0.09873338497
334	0.09865412765
335	0.09860650112
336	0.0982985492
337	0.09800764045
338	0.09794760065
339	0.09787775333
340	0.09786032195
341	0.09778959597
342	0.09777926246
343	0.09777315759
344	0.09763182018
345	0.09753491681
346	0.0972468545
347	0.09707011035
348	0.09703913565
349	0.09701975372
350	0.09690591496
351	0.09685154283
352	0.09671033446
353	0.09657001981
354	0.09642829665
355	0.09641260637
356	0.09632721648
357	0.09624247044
358	0.09620700329
359	0.0961255509
360	0.09608543755
361	0.09606356522
362	0.09598085074
363	0.09597391099
364	0.09584547589
365	0.09569085538
366	0.09567026176
367	0.0954766367
368	0.09538692284
369	0.09521777905
370	0.09517436805
371	0.09514034443
372	0.09508315708
373	0.0950258124
374	0.09501748447
375	0.09493306849
376	0.0948426497
377	0.09479211757
378	0.09477977694
379	0.0947096043
380	0.09461712438
381	0.09450554319
382	0.09446849145
383	0.0942728125
384	0.09422437111
385	0.09414660053
386	0.09403306139
387	0.09402111629
388	0.09398624494
389	0.09395590535
390	0.09388474034
391	0.09383399635
392	0.09382327143
393	0.09371901691
394	0.09361105049
395	0.09354605922
396	0.0934767751
397	0.09342562603
398	0.09340215159
399	0.09339252559
400	0.09329393186
401	0.09325449377
402	0.09322337637
403	0.09304865558
404	0.09294345646
405	0.09290436165
406	0.09289871219
407	0.09280907875
408	0.09275206631
409	0.09268119205
410	0.09265156538
411	0.09259471623
412	0.0925865272
413	0.09252338595
414	0.09245087219
415	0.09239734656
416	0.09231313075
417	0.09221575113
418	0.09217376367
419	0.09213905476
420	0.0920641634
421	0.09200125366
422	0.09197162321
423	0.09191460112
424	0.09187557535
425	0.09181461811
426	0.09170919615
427	0.09170622725
428	0.09165469985
429	0.09162406677
430	0.09157646917
431	0.09151527132
432	0.09138498893
433	0.09121253958
434	0.09105275053
435	0.0909123012
436	0.09088065248
437	0.09085747262
438	0.09082447512
439	0.09076779655
440	0.09070309876
441	0.090647924
442	0.09064074879
443	0.09059086311
444	0.09050467502
445	0.09036084689
446	0.0901974511
447	0.09016870627
448	0.09000101395
449	0.08992708775
450	0.08986529059
451	0.08983840755
452	0.08979905833
453	0.08968265737
454	0.08961552021
455	0.08959375031
456	0.0894339501
457	0.08937358278
458	0.0892570217
459	0.08924544807
460	0.08918348731
461	0.08916208566
462	0.08902576234
463	0.08890088469
464	0.08888810618
465	0.08882757813
466	0.0886624952
467	0.08862072421
468	0.08860691348
469	0.08848804669
470	0.0884141149
471	0.08837865965
472	0.08824032175
473	0.08818709044
474	0.08815419701
475	0.08808315649
476	0.08807473949
477	0.08798901519
478	0.08789941841
479	0.08784417932
480	0.08783670279
481	0.08780226922
482	0.08778169935
483	0.08774048148
484	0.08772182218
485	0.08766412749
486	0.08760881551
487	0.08750462876
488	0.08748112926
489	0.08740474445
490	0.0873570613
491	0.08725374483
492	0.08721289883
493	0.08717517748
494	0.08716281327
495	0.08715400319
496	0.08715108516
497	0.08708996666
498	0.08697658169
499	0.08688662621
500	0.08676704172
501	0.08664705127
502	0.08661017035
503	0.08654564485
504	0.0864591692
505	0.08639401807
506	0.08635510113
507	0.08633446025
508	0.08630325046
509	0.08616424138
510	0.0861429381
511	0.08612342819
512	0.08605082333
513	0.08600213483
514	0.08598634238
515	0.08589786952
516	0.08584170596
517	0.08579556823
518	0.08578287283
519	0.08567301171
520	0.08566007411
521	0.08560822346
522	0.08546632162
523	0.0854256601
524	0.08527106808
525	0.0852093565
526	0.08517488835
527	0.08508664693
528	0.08505186911
529	0.08505184617
530	0.08496160171
531	0.08495289967
532	0.08493358557
533	0.08490105975
534	0.08485385086
535	0.08478955786
536	0.08472011276
537	0.08468505734
538	0.0846207738
539	0.08458274554
540	0.0845826889
541	0.0844902721
542	0.08445469087
543	0.08442588193
544	0.08431282535
545	0.08428798982
546	0.08425284877
547	0.08411723172
548	0.08406519289
549	0.08406030675
550	0.08402014811
551	0.08398077557
552	0.08395773587
553	0.0837839038
554	0.08366883627
555	0.08357383929
556	0.08346085481
557	0.08338364939
558	0.08336139614
559	0.08335382774
560	0.08333631092
561	0.083280669
562	0.08325495948
563	0.08322940582
564	0.08320289309
565	0.08315001036
566	0.08309336125
567	0.08306150551
568	0.0830390135
569	0.08296919014
570	0.08293568557
571	0.08279527298
572	0.08277889378
573	0.08269361081
574	0.08262492386
575	0.08259252894
576	0.08257789705
577	0.0825129973
578	0.08251292794
579	0.08242535969
580	0.08241851461
581	0.08237904445
582	0.08229067178
583	0.08224337766
584	0.08223727576
585	0.08222322954
586	0.08219635033
587	0.08204284189
588	0.08197026787
589	0.08192178412
590	0.08188278257
591	0.08184571631
592	0.08180980305
593	0.08177839219
594	0.081767724
595	0.08170947455
596	0.08166110256
597	0.08164662192
598	0.08159925853
599	0.08157823818
600	0.08150963392
601	0.08145890069
602	0.08142393285
603	0.08136305026
604	0.08127691254
605	0.08123133562
606	0.08120986045
607	0.08114850149
608	0.08108518955
609	0.08104841359
610	0.08100252989
611	0.08095896779
612	0.08094508895
613	0.08089479641
614	0.08083294363
615	0.08079214379
616	0.08072187033
617	0.0807107826
618	0.08053872704
619	0.08053134501
620	0.08048243175
621	0.08047038419
622	0.08044368476
623	0.08039278424
624	0.08034793066
625	0.08029671998
626	0.08025361407
627	0.08023950517
628	0.08019451171
629	0.08004983399
630	0.07997763769
631	0.07980587497
632	0.07973432074
633	0.07970859595
634	0.07970344847
635	0.07966813732
636	0.07965905718
637	0.07962101012
638	0.07952580383
639	0.07948167197
640	0.07937856502
641	0.07933233477
642	0.07925301159
643	0.07922046014
644	0.07913688138
645	0.07910887727
646	0.07899147808
647	0.07897558667
648	0.07896620994
649	0.07887283604
650	0.07883223923
651	0.07878376311
652	0.0787015648
653	0.07864510098
654	0.07858314697
655	0.07842810265
656	0.07840159782
657	0.0783970456
658	0.07837834757
659	0.07830302106
660	0.07828378445
661	0.07819762503
662	0.07816426774
663	0.07808919409
664	0.07803252302
665	0.07802603099
666	0.07799663955
667	0.07792952301
668	0.07788820244
669	0.07785179272
670	0.07781811783
671	0.0777890699
672	0.07776031293
673	0.07773548554
674	0.0776844259
675	0.07765841003
676	0.077624401
677	0.0775893147
678	0.07756021004
679	0.07753237804
680	0.07743582131
681	0.07737624661
682	0.07736346527
683	0.07732827727
684	0.07731058836
685	0.07726376323
686	0.07725322019
687	0.07723505396
688	0.07713730513
689	0.07711932727
690	0.0771055745
691	0.07706198476
692	0.07703734931
693	0.07703211481
694	0.07699493993
695	0.07693734228
696	0.07692642928
697	0.07684272783
698	0.0768313423
699	0.07673304166
700	0.07671034491
701	0.07666505579
702	0.07661631538
703	0.07652867049
704	0.07650274959
705	0.076465212
706	0.07637447528
707	0.0763471804
708	0.07633326096
709	0.07632531362
710	0.07620151884
711	0.07613455931
712	0.07609643483
713	0.07609179512
714	0.07603297066
715	0.0760219898
716	0.07597008106
717	0.07592754297
718	0.07587964546
719	0.07585326338
720	0.07574098026
721	0.07564812401
722	0.07563546012
723	0.0756252448
724	0.0755723351
725	0.07552585663
726	0.07539178408
727	0.07537061237
728	0.07534293422
729	0.07525075935
730	0.07520342725
731	0.07518764927
732	0.0751312117
733	0.07511681146
734	0.07509300289
735	0.0750902984
736	0.07504781537
737	0.07504440897
738	0.075002055
739	0.07488660668
740	0.07481605345
741	0.07471900741
742	0.07471186735
743	0.07465647002
744	0.07463393253
745	0.07461218771
746	0.07458759594
747	0.07455920992
748	0.07454935825
749	0.07445488826
750	0.07443568408
751	0.07441814956
752	0.07437432284
753	0.07435805527
754	0.07429108338
755	0.0742680461
756	0.07424167422
757	0.07422447896
758	0.07419937997
759	0.07417575
760	0.07415282617
761	0.07413111155
762	0.07409329884
763	0.07407085519
764	0.07402180119
765	0.0740112367
766	0.07396812192
767	0.07394921084
768	0.07389851519
769	0.07387741604
770	0.07384707722
771	0.07378791491
772	0.07371561474
773	0.0736858953
774	0.07365816194
775	0.07364500993
776	0.0736437142
777	0.07359300488
778	0.07355906373
779	0.07353157966
780	0.07353115679
781	0.07352528973
782	0.07348850133
783	0.0734880896
784	0.07348019091
785	0.07345580972
786	0.07343263495
787	0.07339223618
788	0.07332879683
789	0.07330837447
790	0.07330056658
791	0.07327951934
792	0.07323111279
793	0.07321883146
794	0.07319000349
795	0.07314228404
796	0.07310327686
797	0.07307793623
798	0.07302691952
799	0.07297810316
800	0.07293351662
801	0.07291074548
802	0.07290357098
803	0.07289841468
804	0.07285704899
805	0.07275380348
806	0.07274355237
807	0.07268395783
808	0.07263770039
809	0.07262118157
810	0.07259978018
811	0.07259326633
812	0.07257545003
813	0.07256771738
814	0.07254857822
815	0.07253857432
816	0.0724947634
817	0.07247218528
818	0.07241641518
819	0.07237457199
820	0.07234364322
821	0.07228810042
822	0.07225646707
823	0.07222862775
824	0.07221005129
825	0.0721913953
826	0.07218204228
827	0.07214955542
828	0.07207543314
829	0.07206425744
830	0.07203188163
831	0.0720275189
832	0.07201269222
833	0.07193002741
834	0.07192329913
835	0.07188132577
836	0.07186718859
837	0.07183274972
838	0.07181948518
839	0.07181921795
840	0.07179150613
841	0.07171382067
842	0.07162949492
843	0.07154290957
844	0.07149701538
845	0.07146552205
846	0.07144234238
847	0.07139897267
848	0.07135100855
849	0.0713408818
850	0.07132501936
851	0.07131963454
852	0.07130940985
853	0.07128486361
854	0.07120570077
855	0.07119319608
856	0.0710826865
857	0.07104729868
858	0.07100451406
859	0.07099331089
860	0.07093865782
861	0.07091639768
862	0.07086451875
863	0.07083520487
864	0.07082675916
865	0.07070974403
866	0.07066606386
867	0.07063914368
868	0.0705347823
869	0.07050617209
870	0.07044225427
871	0.07042925883
872	0.07037434532
873	0.07031610664
874	0.07030510516
875	0.07022517324
876	0.07021766341
877	0.07019680019
878	0.07017491709
879	0.07013808714
880	0.07012253957
881	0.07009739015
882	0.07008255855
883	0.07003366495
884	0.07002591181
885	0.07001822522
886	0.07000768375
887	0.06999384388
888	0.06994821109
889	0.06991078203
890	0.06985955824
891	0.06983377107
892	0.06982071589
893	0.06978683896
894	0.06977222348
895	0.0697031795
896	0.06966298482
897	0.06962938203
898	0.06959470252
899	0.06959343945
900	0.06956689133
901	0.06952444009
902	0.06950702663
903	0.06948241045
904	0.0693941072
905	0.06938153508
906	0.06936588319
907	0.06929739054
908	0.06923528658
909	0.06921457122
910	0.0691648827
911	0.06908343496
912	0.06907418965
913	0.06906943106
914	0.06904217364
915	0.06900881772
916	0.06898373808
917	0.06895244648
918	0.068922698
919	0.06885303293
920	0.06883390967
921	0.06883104327
922	0.0687505235
923	0.06873785257
924	0.06872971333
925	0.06870921822
926	0.06869597141
927	0.06865807581
928	0.06860269145
929	0.06859282373
930	0.06857588134
931	0.06851315545
932	0.06844673883
933	0.06843076911
934	0.06841014295
935	0.06835176138
936	0.06829007247
937	0.06825553342
938	0.06822703289
939	0.06818779135
940	0.06816947068
941	0.06812488099
942	0.06811476803
943	0.06810911285
944	0.0680844836
945	0.06807234243
946	0.06803639111
947	0.06801111827
948	0.06797892415
949	0.06795954405
950	0.06787964811
951	0.06785823021
952	0.06785369141
953	0.06782844779
954	0.06775932556
955	0.06775277649
956	0.06768918823
957	0.06767503275
958	0.06761833132
959	0.06760630723
960	0.06758299431
961	0.0675752922
962	0.06755849094
963	0.06754637011
964	0.06752350472
965	0.06744938777
966	0.06740533367
967	0.06740205651
968	0.06736348817
969	0.06731803759
970	0.06730094094
971	0.06724287726
972	0.0672279504
973	0.06719790064
974	0.0671851701
975	0.06717918309
976	0.06717198816
977	0.06716123525
978	0.06715519228
979	0.06709678345
980	0.06708239149
981	0.0670628365
982	0.06694417082
983	0.06692218629
984	0.06690717999
985	0.06689247039
986	0.06687716945
987	0.06686864528
988	0.06683790598
989	0.06676821367
990	0.06661823694
991	0.06660331041
992	0.06652494306
993	0.06651344325
994	0.06644811705
995	0.06644073331
996	0.0663596507
997	0.06631437532
998	0.06626915263
999	0.06625014423
