iter	RMSE
452	0.09968718815
453	0.09947961077
454	0.09940825826
455	0.09939022836
456	0.09937353438
457	0.09935193921
458	0.09933277979
459	0.09927533549
460	0.09922784714
461	0.09915592227
462	0.09901914629
463	0.09891899289
464	0.09887930656
465	0.09884245734
466	0.09868855981
467	0.09856603866
468	0.09845799633
469	0.09841747054
470	0.09830655544
471	0.09827123902
472	0.09818810504
473	0.09814012221
474	0.09810944855
475	0.09802655584
476	0.09791952909
477	0.0978864737
478	0.09782154258
479	0.09777328181
480	0.09760595737
481	0.0975758928
482	0.09745579922
483	0.0974347543
484	0.09737260107
485	0.09732287914
486	0.09731480107
487	0.09727611246
488	0.09717283393
489	0.09709428158
490	0.09706007053
491	0.09699207909
492	0.09689680642
493	0.09670163965
494	0.09664785811
495	0.09661396608
496	0.09659869085
497	0.09652745485
498	0.09648469334
499	0.09632984061
500	0.09625238294
501	0.09618040733
502	0.09615639327
503	0.0960911731
504	0.09603925378
505	0.0959610291
506	0.09583241794
507	0.09577275809
508	0.09572395752
509	0.09560261013
510	0.09556519484
511	0.09549483452
512	0.09530548622
513	0.09523878349
514	0.0951632995
515	0.09516223011
516	0.09515057836
517	0.09510367199
518	0.09506692039
519	0.09492888538
520	0.09492785494
521	0.09486331234
522	0.09473261661
523	0.09472668632
524	0.09467135357
525	0.09461045402
526	0.09453384888
527	0.09451997765
528	0.09448762293
529	0.09439330367
530	0.09432769698
531	0.09430840053
532	0.09422100926
533	0.09414836031
534	0.09402432884
535	0.09402288053
536	0.09397735244
537	0.09397074805
538	0.09396771414
539	0.09394103178
540	0.09393969977
541	0.0939359715
542	0.09390362785
543	0.09381594121
544	0.09380346323
545	0.09371009395
546	0.09365049612
547	0.09352918615
548	0.09351883208
549	0.09347097246
550	0.09346227284
551	0.09336567736
552	0.09336085463
553	0.09332064682
554	0.09331803133
555	0.09328446437
556	0.09316219602
557	0.09310828937
558	0.09308098935
559	0.09305551962
560	0.09302410355
561	0.09296670935
562	0.09292915513
563	0.09288990878
564	0.09288034647
565	0.09287755265
566	0.09280331233
567	0.09262883936
568	0.09260167233
569	0.09256509593
570	0.09255626176
571	0.09247232306
572	0.09230157016
573	0.09222175027
574	0.0922053234
575	0.0921994805
576	0.09216753097
577	0.09212619077
578	0.09201996817
579	0.09195610867
580	0.09193536124
581	0.09191030979
582	0.09180319145
583	0.09174641347
584	0.09171125818
585	0.09168072739
586	0.09164038772
587	0.0915962703
588	0.09151947324
589	0.09149370489
590	0.09140025708
591	0.09137192613
592	0.09130344531
593	0.09120094163
594	0.09117919627
595	0.09111897613
596	0.09105607801
597	0.09096390428
598	0.0908679676
599	0.09072404825
600	0.09069947984
601	0.09066635934
602	0.09064274804
603	0.09048456854
604	0.09043728525
605	0.09041463167
606	0.09036816884
607	0.09032616296
608	0.09023748674
609	0.09017156656
610	0.09011842828
611	0.09011286555
612	0.09004737161
613	0.09000965088
614	0.08999752456
615	0.08993856545
616	0.0899317887
617	0.08964865359
618	0.08963413807
619	0.08956472266
620	0.08952919066
621	0.08951237795
622	0.08946337754
623	0.08938095196
624	0.08937412756
625	0.08936553667
626	0.08932669271
627	0.08920874159
628	0.0891935319
629	0.08916706627
630	0.08914303226
631	0.08911542418
632	0.08905003117
633	0.08903087521
634	0.08902770692
635	0.08899231559
636	0.0889421066
637	0.0889218896
638	0.0888895644
639	0.0888780412
640	0.08884231887
641	0.08881933784
642	0.0887906412
643	0.0887556643
644	0.08873799769
645	0.08863404344
646	0.08852379433
647	0.08849726056
648	0.0884676882
649	0.0884492281
650	0.0883787993
651	0.08836921267
652	0.08833396815
653	0.0883302448
654	0.08832599253
655	0.08829891777
656	0.08825829523
657	0.08796253516
658	0.08792753089
659	0.08790294431
660	0.08784836921
661	0.08782428295
662	0.08777762747
663	0.08775091395
664	0.08769211275
665	0.08760012237
666	0.08752836524
667	0.08747243191
668	0.08744527562
669	0.08742435224
670	0.08728427248
671	0.0872305201
672	0.08722285671
673	0.0871876331
674	0.08715604727
675	0.08704145863
676	0.08703535302
677	0.08700431957
678	0.08694640131
679	0.08683835692
680	0.08676156057
681	0.0866722177
682	0.08666346273
683	0.08659994602
684	0.08654811739
685	0.08642778762
686	0.08639302733
687	0.08638779703
688	0.08622105169
689	0.08619405239
690	0.08615981048
691	0.08612497252
692	0.08609138167
693	0.08607120387
694	0.08602725882
695	0.08599487729
696	0.08591429575
697	0.08590575386
698	0.08590375164
699	0.08588327826
700	0.0858226963
701	0.08580539477
702	0.08578362154
703	0.08566739878
704	0.08561359135
705	0.0855159962
706	0.08548088967
707	0.08539293179
708	0.08537314995
709	0.08522558043
710	0.08519834045
711	0.08519487377
712	0.08510599146
713	0.08508537324
714	0.08502117428
715	0.08495487234
716	0.08488369943
717	0.0847826721
718	0.08476584306
719	0.08472214875
720	0.08471225887
721	0.08468884213
722	0.08467572573
723	0.08465549043
724	0.08460580489
725	0.0845747948
726	0.08445741311
727	0.08443911352
728	0.08442090807
729	0.0842316481
730	0.08420456828
731	0.0841339094
732	0.0840345931
733	0.08395806899
734	0.08393235437
735	0.08391502507
736	0.08384361389
737	0.08378541706
738	0.08372563864
739	0.08363922074
740	0.08357219644
741	0.08348405421
742	0.08348192024
743	0.08343834913
744	0.08338997908
745	0.08336735461
746	0.08333835522
747	0.08332755658
748	0.08330190725
749	0.08328220854
750	0.08324442359
751	0.08318673329
752	0.08318184611
753	0.08316535253
754	0.08314877773
755	0.0830806399
756	0.08303025823
757	0.08300113286
758	0.08297199805
759	0.08291192856
760	0.08289210812
761	0.08285303242
762	0.08278680263
763	0.08276098392
764	0.08271898427
765	0.08266116607
766	0.08264036876
767	0.0826103809
768	0.08259499879
769	0.08258734155
770	0.08257537701
771	0.08255520958
772	0.08247933541
773	0.0823928087
774	0.08232768292
775	0.0822831613
776	0.08222487435
777	0.08219225158
778	0.08219171918
779	0.08210305247
780	0.08204301506
781	0.08193880867
782	0.08192531756
783	0.08188746405
784	0.08187958671
785	0.08185880644
786	0.08179650171
787	0.08177062694
788	0.08168105432
789	0.08166674651
790	0.08158590338
791	0.08156644511
792	0.08151298908
793	0.0814829323
794	0.08141200995
795	0.08128418498
796	0.08124377605
797	0.08118106488
798	0.08114489786
799	0.08114306111
800	0.08105809129
801	0.0810304415
802	0.08089397156
803	0.08088215095
804	0.08086092064
805	0.08085076405
806	0.08078261527
807	0.08076802192
808	0.08076365865
809	0.08073852413
810	0.0806976428
811	0.08064360346
812	0.08063514203
813	0.08061782207
814	0.08057724959
815	0.08054792376
816	0.08052223015
817	0.08051346684
818	0.08047126465
819	0.08046915705
820	0.08045768041
821	0.08041063422
822	0.08040757422
823	0.08034371277
824	0.08028333322
825	0.08021881739
826	0.08018975653
827	0.0801469706
828	0.0800532881
829	0.08003024135
830	0.07999131262
831	0.07997133948
832	0.07996331165
833	0.07991794369
834	0.0798675451
835	0.07984575143
836	0.07982942436
837	0.07976556008
838	0.07974246419
839	0.079690912
840	0.07964893474
841	0.07963135077
842	0.07961870486
843	0.07956044116
844	0.07954513444
845	0.0794922644
846	0.07947228189
847	0.07936615348
848	0.07930637537
849	0.0792826118
850	0.07918380092
851	0.07917568235
852	0.07907766451
853	0.07905029297
854	0.07901477798
855	0.07889834602
856	0.07885133064
857	0.07877359034
858	0.07868304183
859	0.07867612758
860	0.0786523127
861	0.07858946067
862	0.07852661813
863	0.07846727235
864	0.07843765234
865	0.0784228823
866	0.07832509547
867	0.07832319844
868	0.07827140675
869	0.07821501595
870	0.07813020184
871	0.07811287801
872	0.07802519251
873	0.07792417658
874	0.07789346141
875	0.07787210647
876	0.07773106306
877	0.07772542312
878	0.07771396566
879	0.07764043923
880	0.0776100783
881	0.07757776957
882	0.07749245136
883	0.07740059388
884	0.07737880477
885	0.07733514876
886	0.07731256165
887	0.07729122577
888	0.07727233276
889	0.07726002649
890	0.07717259074
891	0.07715544117
892	0.07713837972
893	0.07711899655
894	0.07710840708
895	0.07708795651
896	0.07704064777
897	0.07699112672
898	0.07692167877
899	0.07690131407
900	0.07689293164
901	0.07685968022
902	0.07683349022
903	0.0768223412
904	0.07679316931
905	0.07678137972
906	0.07674333219
907	0.07671233365
908	0.0766853383
909	0.07668229983
910	0.07665330568
911	0.07660966244
912	0.07659729515
913	0.07642506892
914	0.07640387444
915	0.07637638618
916	0.07633210758
917	0.07631679487
918	0.07620251179
919	0.07614031681
920	0.07607396576
921	0.07605243946
922	0.07602971927
923	0.07600920783
924	0.07599189485
925	0.07587347947
926	0.07582496987
927	0.07576365846
928	0.07573899298
929	0.07563091146
930	0.07560528451
931	0.0756028824
932	0.07557419059
933	0.07555075796
934	0.07554814243
935	0.0755116293
936	0.07546789351
937	0.07545999131
938	0.0754443996
939	0.07531206599
940	0.07528872382
941	0.07526262909
942	0.07521582588
943	0.07516109873
944	0.07512425879
945	0.07504495276
946	0.07498173705
947	0.0749375465
948	0.07489141183
949	0.0748828586
950	0.07486490431
951	0.07481275503
952	0.07480238866
953	0.07478599139
954	0.07477230483
955	0.07471330445
956	0.0746796219
957	0.07463181798
958	0.07461287525
959	0.07453835159
960	0.07450351833
961	0.074469563
962	0.07441528974
963	0.07440058782
964	0.07436552573
965	0.07429242944
966	0.07427897166
967	0.07425035149
968	0.07424197673
969	0.07415341283
970	0.0740959895
971	0.07408814391
972	0.07405681987
973	0.07401920141
974	0.07401728121
975	0.07395566103
976	0.07390869148
977	0.07387334396
978	0.07386971389
979	0.07380525157
980	0.07379798832
981	0.07379104666
982	0.07379005354
983	0.07375866338
984	0.07368792696
985	0.07359054491
986	0.073562349
987	0.07354013335
988	0.07350721962
989	0.07350247832
990	0.07349186806
991	0.07338510613
992	0.07337606296
993	0.07337003385
994	0.07332765094
995	0.07327365864
996	0.07322047758
997	0.07321228191
998	0.07321180729
999	0.07308006766
